"country","region","year","water_source_type","water_treatment_method","contaminant_ppm","ph_level","bacteria_count","access_clean_water_pct","diarrheal_cases_per_100k","infant_mortality_rate","gdp_per_capita_usd","healthcare_access_index","sanitation_coverage_pct"
"China","North",2013,"River","Chlorination",7.52,8.36,2937,90.96,253,52.51,47530,51.62,85.63
"China","West",2022,"Well","Filtration",9.37,6.43,2078,44.59,106,17.46,11625,25.63,72.87
"India","East",2000,"Spring","Filtration",0.87,6.64,2455,35.01,293,45.5,6301,26.22,65.81
"Indonesia","South",2016,"Spring","None",5.58,7.89,3446,37.39,235,21.61,56397,87.75,71.85
"Bangladesh","North",2003,"Pond","Boiling",2.54,7.94,1405,69.14,497,83.95,48766,31.15,57.16
"USA","South",2020,"Spring","None",1.39,7.01,4811,72.06,322,26.96,90683,2.33,80.72
"USA","Central",2004,"Spring","None",2.19,8.38,2691,52.09,332,42.88,2792,53.97,26.02
"Mexico","East",2019,"Lake","None",5.78,8.35,2745,50.78,355,41.96,15477,97.09,60.72
"Indonesia","East",2023,"River","Boiling",0.65,6.03,972,67.21,104,86.9,42693,7.91,84.53
"Nigeria","North",2022,"Lake","None",4.34,6.43,2748,51.39,254,76.26,95245,28.63,44.2
"Nigeria","East",2024,"Spring","Boiling",1.35,8.05,1512,95.4,303,7.64,45887,46.95,87.47
"Brazil","North",2006,"Tap","None",2.73,6.84,2923,56.78,395,8.57,94194,83.05,82.63
"Bangladesh","North",2009,"Lake","Boiling",1.91,6.24,808,45.39,19,56.02,29464,26.89,66.45
"Bangladesh","South",2016,"Spring","Boiling",8.83,7.96,4694,40.22,358,43.92,58573,34.37,40.17
"China","East",2006,"Spring","Boiling",7.08,7.14,4230,74.22,491,29.01,90647,38.45,88.89
"Pakistan","North",2000,"River","Boiling",8.68,7.23,327,52.87,71,79.68,47107,37.96,22.4
"Mexico","South",2006,"Pond","Boiling",3.83,6.47,4294,43.22,116,14.61,71233,20.03,67.4
"USA","West",2023,"Well","Filtration",3.13,7.65,682,49.31,366,97.46,33077,91.57,82.61
"Mexico","South",2010,"Lake","Chlorination",3.81,7.38,3331,51.55,129,4.36,24072,79.29,58.83
"Nigeria","South",2008,"Lake","Chlorination",0.19,6.52,123,73.81,458,13.59,79994,97.56,28.23
"Nigeria","North",2011,"Lake","Boiling",7.25,6.85,753,42.23,119,32.51,41704,37.1,86.72
"India","Central",2002,"Spring","Chlorination",3.5,7.49,1606,81.3,212,51.9,69502,4.53,92.73
"Brazil","Central",2003,"River","Boiling",3.13,8.31,3578,51.34,228,23.18,77995,11.55,65.06
"Bangladesh","Central",2003,"Spring","None",5.98,8.3,4666,64.18,182,74.15,64041,35.75,82.97
"Ethiopia","South",2024,"Spring","Filtration",4.36,6.72,1468,75.84,133,37.04,38480,91.11,68.86
"Mexico","North",2012,"Pond","None",9.81,7.84,2845,68.05,338,5.78,57772,98.11,65.86
"Nigeria","East",2022,"Tap","None",3.56,7.94,2938,76.36,477,88.02,6445,82.2,30.46
"Pakistan","South",2018,"River","Boiling",6.14,8.02,1926,52.58,493,94.5,98072,23.84,54.94
"China","South",2009,"Lake","None",3.12,7.43,2427,97.44,230,62.62,22379,65.97,74.3
"USA","North",2004,"Well","Filtration",9.91,6.03,164,62.13,383,81.04,6819,59.66,56.36
"Brazil","West",2006,"Lake","None",4.45,7.9,1509,52.54,363,13.87,45745,82.33,69.42
"Pakistan","South",2023,"Spring","Filtration",6.34,6.27,4710,50.75,445,28.34,51433,50.97,91.58
"Brazil","West",2015,"River","Filtration",1.27,6.29,4092,32.99,432,33.87,27930,31.81,49.3
"India","West",2000,"River","Boiling",7.33,7.51,2810,77.94,483,96.15,26291,1.93,86.28
"Ethiopia","Central",2011,"River","Filtration",2.69,8.46,1200,48.38,339,52.2,50267,79.5,22.32
"Nigeria","North",2001,"Tap","None",4.49,6.61,3281,97.13,437,2.73,86583,53.02,88.21
"China","West",2006,"Lake","Boiling",8.83,7.61,618,44.73,245,39.26,80695,53.42,28.53
"Pakistan","North",2010,"Tap","Filtration",9.71,6.76,2712,67.06,393,2.76,22158,95.71,45.72
"Brazil","Central",2012,"Pond","Filtration",4.25,8.25,4954,81.48,407,25.3,91065,48.62,61.08
"Bangladesh","North",2001,"Well","Chlorination",8.35,7.48,3723,90.91,251,46.56,64213,31.58,72
"India","South",2006,"Pond","Boiling",0.53,6.52,1686,40.95,224,33.69,80475,33.98,96.25
"Bangladesh","West",2014,"Spring","Chlorination",8.48,6.66,1606,98.98,156,5.21,21445,1.17,44.56
"China","North",2024,"Tap","Filtration",6.3,7.08,4732,93.47,118,13.4,72607,12.24,26.83
"Pakistan","East",2010,"Tap","Chlorination",4.89,6.31,3932,97.4,93,55.99,73172,4.38,56.71
"India","North",2001,"Pond","None",8.9,6.2,3892,89.69,227,70.17,11181,24.33,47.62
"Pakistan","West",2006,"Spring","None",8.45,7.7,3803,91.44,364,41.65,48327,6.47,68.01
"Nigeria","Central",2003,"River","Filtration",2.97,7.02,4310,71.92,389,73.69,42609,33.11,93.82
"Indonesia","Central",2010,"Spring","Chlorination",7.91,7.82,1353,89.17,185,18.01,86126,12.61,71.47
"India","West",2001,"Lake","Chlorination",0.99,6.28,4239,67.38,494,13.96,5655,91.79,66.24
"Bangladesh","South",2015,"Pond","Boiling",8.23,7.52,618,67.68,333,84.27,24289,93.84,39.69
"China","South",2006,"Spring","None",6.75,7.11,353,69.38,184,35.24,62072,60.35,41.18
"Ethiopia","Central",2012,"River","None",0.88,6.14,280,99.74,386,44.36,30063,80.55,54.89
"Nigeria","Central",2004,"Spring","Boiling",6.83,7.36,3377,37.31,279,94.86,22230,67.72,91.3
"Indonesia","West",2016,"Tap","None",5.81,6.21,4932,86.39,402,43.56,79750,81.11,66.36
"Ethiopia","South",2020,"Well","Chlorination",5.95,8.07,3550,49.13,229,2.34,29567,63.98,59.57
"USA","Central",2011,"Tap","Chlorination",2.91,7.58,1959,55.29,481,93.92,92749,43.02,63.4
"Nigeria","South",2018,"Well","None",2.66,7.39,389,35.64,264,3.38,47858,87.38,86.7
"China","Central",2006,"Spring","Boiling",7.63,6.33,3867,54.61,157,66.9,48559,43.81,74.23
"Brazil","North",2005,"Lake","Filtration",2.57,6.72,4360,99.35,351,33.64,16966,39.62,94.19
"India","East",2007,"Spring","Filtration",4.46,7.23,2053,57.79,76,48.1,59367,62.44,66.54
"Pakistan","North",2012,"River","Filtration",6.95,7.58,167,76.88,81,55.63,56446,93.79,35.68
"China","Central",2004,"Spring","Filtration",0.8,6.46,4945,38.45,427,42.03,44840,44.22,21.5
"India","East",2001,"Well","Chlorination",5.95,6.02,2166,94.57,180,77.89,44039,57.49,45.37
"Ethiopia","East",2008,"Tap","Filtration",5.89,6.86,4269,87.94,341,93.21,38204,49.23,25.02
"Pakistan","Central",2010,"Lake","Chlorination",6.84,7.21,3006,57.04,195,10.47,50759,90.97,52.57
"Mexico","Central",2023,"Spring","Chlorination",3.7,6.46,186,54.39,59,80.42,68110,67.67,35.03
"Bangladesh","South",2005,"Spring","Filtration",4.49,7.23,4046,60.26,150,14.61,65002,41.96,52.39
"USA","Central",2006,"Tap","Filtration",3.3,6.85,2940,58.09,60,9.87,24621,60.69,51.94
"Nigeria","West",2024,"Lake","Filtration",8.08,7.14,1297,48.06,134,95.67,70510,15.61,42.1
"China","Central",2006,"Pond","None",1.31,6.87,2645,99.36,427,49.95,43384,34.19,72.23
"USA","West",2018,"Spring","None",9.63,7.57,1216,86.74,438,16.96,31612,73.62,54.67
"Brazil","Central",2005,"Spring","Boiling",6.35,6.11,4627,48.75,330,57.86,98624,56.24,91.48
"India","South",2010,"Pond","Chlorination",8.87,6.43,2999,98.72,38,27.8,74608,31.43,26.09
"India","West",2010,"Well","Filtration",4.26,7.08,1205,31.09,252,47.5,1136,36.23,52.85
"China","North",2006,"Well","None",3.32,6.89,227,60.65,377,63.22,1299,80.98,82.08
"Indonesia","West",2001,"River","Boiling",9.01,6.98,2613,69.86,442,87.19,98729,54.09,59.56
"Indonesia","South",2018,"Tap","Chlorination",0.99,8.01,4709,32.63,105,2.3,53664,23.88,97.29
"Mexico","West",2003,"Lake","Chlorination",1.17,8.22,2136,41.27,232,22.99,27631,29.68,33.99
"Bangladesh","Central",2005,"Spring","Chlorination",2.99,6.62,3731,48.07,353,11.43,49934,46.79,45.28
"Pakistan","Central",2016,"Spring","None",9.6,8.09,249,80.42,388,11.52,86729,76.28,29.29
"Brazil","South",2024,"River","Filtration",6.33,7.15,2272,95.78,169,94.69,91791,99.74,39.74
"USA","East",2004,"Spring","Filtration",5.54,6.68,2950,73.72,216,93.74,56325,18.58,73.8
"Indonesia","Central",2006,"Tap","Chlorination",7.05,8.46,3018,69.39,347,75.43,33884,75.49,58.96
"Mexico","North",2008,"River","Chlorination",4.17,8.06,4768,67.57,13,65.02,68124,61.72,32.97
"Mexico","South",2024,"Tap","Boiling",7.58,8.49,2215,54.55,410,85.1,20757,53.12,57.98
"China","West",2000,"River","Boiling",3.93,6.42,2157,87.94,15,7.72,57324,96.65,87.79
"Brazil","West",2000,"Spring","Chlorination",8.26,6.36,1796,67.85,218,13.71,54266,32.28,55.19
"Ethiopia","North",2018,"River","Boiling",2.67,7.26,3244,46.11,385,33.08,26104,17.7,21.06
"Pakistan","Central",2005,"Well","None",2.78,7.6,296,39.58,402,83.58,67080,87.76,24.39
"Bangladesh","South",2017,"Lake","Chlorination",5.22,6.43,1927,98.99,406,48.28,83065,6.87,55.05
"Nigeria","North",2009,"Spring","Boiling",4.31,8.15,2256,31.22,168,51.35,83360,81.71,67.46
"China","Central",2010,"Pond","Chlorination",6.48,7.33,1457,95.34,13,24.47,45797,58.92,90.92
"Pakistan","South",2000,"Lake","Filtration",3.64,7.03,3546,45.28,430,65.54,95638,16.4,98.56
"Nigeria","West",2000,"Spring","None",2.31,7.51,3127,76.03,242,89.01,96861,22.74,98.43
"Nigeria","South",2012,"Lake","Chlorination",4.7,7.59,2308,51.11,318,34.29,2166,15.58,64.63
"Brazil","East",2004,"Well","Filtration",5.61,6.11,3664,90.19,473,62.68,35732,71.83,22.86
"Brazil","South",2019,"Lake","Chlorination",1.43,8.5,1589,68.04,7,34.53,537,14.73,37.08
"USA","East",2000,"River","Filtration",5.57,6.91,95,39.87,282,79.69,86851,68.14,54.75
"Mexico","South",2019,"Lake","Boiling",3.19,6.15,3932,48.89,110,48.55,43620,12.82,90.37
"Pakistan","East",2002,"Spring","Filtration",3.92,8.13,1359,52.42,39,35.27,87427,80.23,21.72
"China","West",2017,"Pond","None",2.79,8.48,1739,92.01,411,43.16,28492,91.95,60.75
"India","Central",2008,"Pond","None",9.31,8.04,3794,83.67,67,10.94,56890,55.93,72.28
"China","East",2013,"Tap","Boiling",6.83,8.13,1352,88.07,122,86.88,17147,96.62,43.06
"USA","East",2016,"Lake","Chlorination",2.62,7.56,4924,33.66,316,95.89,62838,39.04,45.25
"Bangladesh","West",2022,"Pond","None",6.45,8.31,1542,70.51,165,48.79,23411,24.46,51.07
"Mexico","East",2013,"Lake","Boiling",8.49,6.09,2667,99.94,202,23.69,39154,17.73,41.97
"India","North",2003,"Pond","None",4.02,7.92,830,84.96,127,67.14,97542,47.9,54.98
"Indonesia","West",2004,"Lake","Boiling",8.3,7.68,1605,38.45,363,46.33,26490,13.07,32.65
"Bangladesh","North",2020,"Spring","None",1.54,6.12,4645,77.52,151,26.73,18637,87.58,35.95
"Brazil","West",2016,"Lake","Boiling",8.23,7.36,2747,82.17,411,5.77,25637,78.48,22.97
"Nigeria","East",2021,"Spring","None",5.4,7.29,3810,66,424,89.19,64460,56.21,52.91
"Indonesia","North",2024,"Spring","Chlorination",2.23,7.73,4658,35.51,145,80.08,53234,72.15,76.59
"China","East",2001,"Tap","Filtration",4.07,6.19,221,32.43,48,83.24,38776,5,60.49
"China","West",2022,"Pond","None",9.88,8.01,3951,95.65,468,45.1,75993,20.35,62.45
"Brazil","East",2021,"River","Boiling",7.84,6.35,530,48.03,409,75.82,86576,62.12,56
"USA","North",2004,"Spring","Chlorination",5.75,7.05,4126,56.53,2,58.96,6361,47.75,66.79
"Pakistan","North",2003,"Pond","None",1.15,8.2,1381,85.67,250,38.73,45001,60.46,38.37
"Indonesia","East",2003,"Well","Boiling",4.18,7.4,4117,78.25,76,84.59,97673,8.9,36.6
"Indonesia","South",2005,"Lake","Filtration",2.63,6.95,753,97.8,421,99.88,44716,65.24,95.36
"Ethiopia","West",2019,"Well","Boiling",0.71,6.12,4309,36.5,219,90.13,98794,80.36,56.03
"Bangladesh","West",2020,"Lake","None",5.42,7.68,4807,79.48,397,78.07,32446,54.63,86.17
"Mexico","East",2012,"Tap","Boiling",8.89,8.47,1188,35.76,384,75.26,52755,35.74,93.35
"Bangladesh","South",2021,"Spring","Boiling",6.76,8.28,408,30.01,347,65.72,80301,17.46,69.19
"Pakistan","North",2004,"River","Filtration",2.5,7.79,2485,38.42,378,85.65,94876,26.54,43.9
"China","Central",2022,"Spring","None",5.74,6.26,796,73.17,227,50.32,17929,52.25,74.38
"China","Central",2024,"Lake","None",9.43,6.6,860,77.33,117,19.81,8515,25.55,54.47
"China","East",2022,"River","Filtration",7.23,6.47,4171,60.68,497,77.27,52509,77.79,97.85
"Ethiopia","South",2006,"Spring","Chlorination",6.89,6.89,365,33.22,266,92.11,34370,13.17,84.9
"China","South",2019,"River","Boiling",9.68,6.59,1514,74.38,234,35.45,40571,51.64,85.2
"Pakistan","West",2000,"Lake","Boiling",7.99,6.61,4936,36.01,167,78.73,60579,49.6,67.1
"Brazil","North",2013,"Tap","Boiling",1.37,7.54,2934,39.92,259,28.82,25462,13.89,20.67
"Mexico","South",2023,"Tap","None",3.48,6.8,1583,65.88,417,94.37,84032,99.5,86.55
"Pakistan","Central",2003,"Spring","None",9.65,7.69,498,53.83,192,68.98,51217,82.31,22.03
"Mexico","North",2016,"Well","Boiling",4.9,8.37,3241,62.53,183,57.79,68543,38.65,29.79
"Pakistan","North",2020,"Lake","None",1.12,7.6,1369,74.46,9,78.43,19084,68.49,87.09
"China","East",2013,"Spring","Filtration",4.59,7.88,1251,41.2,336,81.7,53656,71.66,37.5
"Brazil","South",2015,"Spring","Filtration",6.97,7.88,698,92.52,326,89.45,77000,65.11,87.29
"Indonesia","East",2013,"Tap","None",9.98,6.83,2727,69.16,358,90.31,55462,43.25,38.91
"Bangladesh","South",2015,"River","Boiling",3.24,6.04,2250,31.55,447,7.16,75034,88.51,81.66
"Nigeria","West",2023,"Lake","Boiling",5.14,6.14,2493,73.99,140,14.04,15322,77.16,63.37
"Brazil","East",2019,"River","Boiling",8.8,6.71,131,62.42,21,82.95,86203,54.2,73.68
"Indonesia","East",2007,"Pond","Boiling",3.55,7.72,90,79.11,311,94.71,48601,0.26,87.05
"USA","Central",2023,"Pond","None",1.09,8.27,3894,84.88,377,32.15,98614,22.34,98.72
"Pakistan","East",2002,"Lake","Chlorination",9.49,8.4,3197,95.72,192,2.84,44489,50.88,26.86
"USA","South",2024,"Well","Chlorination",4.88,6.06,471,99.88,91,33.63,99444,89.89,74.83
"Indonesia","Central",2018,"Pond","Boiling",5.03,8.48,1265,68.47,96,39.52,20970,62.86,96.7
"Brazil","East",2000,"Tap","Boiling",6.21,6.81,4597,69.31,140,76.58,92850,41.79,49.9
"Pakistan","East",2001,"Well","Boiling",0.04,8.11,2808,31.57,256,6.66,35367,4.79,46.7
"Nigeria","West",2014,"Spring","Chlorination",9.31,6.45,4482,90.56,37,22.84,11334,59.73,74.4
"China","East",2021,"Pond","Filtration",3.61,6.16,1111,32.01,246,89.61,57519,35.08,52.16
"Pakistan","North",2009,"Tap","Chlorination",3.97,6.95,597,74.29,255,17.17,80896,53.74,37.16
"Pakistan","Central",2017,"Spring","None",1.74,8.15,907,36.9,441,76.41,41166,76.64,32.92
"Brazil","North",2021,"Well","Chlorination",3.78,6.55,2914,50.01,408,37.41,61956,80.37,35.41
"Brazil","Central",2013,"Lake","None",8.04,6.38,3216,39.82,297,66.94,78313,86.43,76.34
"Indonesia","West",2016,"Spring","Boiling",8,8.27,1354,39.62,84,9.24,81735,63.6,93.5
"India","East",2012,"River","None",9.36,8.35,3946,35.22,416,30.08,88209,90.56,84.48
"Pakistan","East",2000,"Lake","Boiling",4.03,6.03,3235,52.25,440,43.63,4249,69.06,55.86
"Bangladesh","East",2004,"Lake","Filtration",7.09,7.82,2704,59.66,36,86.01,5246,78.39,62.29
"Pakistan","Central",2012,"Well","Boiling",5.07,6.77,2389,62.51,184,57.22,59278,68.55,69.61
"Indonesia","East",2024,"Well","Boiling",8.04,6.94,4075,60.78,97,6.43,78617,87.19,66.4
"Mexico","North",2013,"Tap","Filtration",7.13,7.17,3650,66.66,317,80.58,51085,22.29,97.48
"USA","East",2023,"Tap","Boiling",3.68,7.07,463,90.19,386,7.34,78996,75.99,90.94
"China","West",2002,"River","Boiling",3.37,7.29,3938,74.23,29,93.57,42899,11.72,23.48
"India","North",2014,"Lake","Boiling",2.52,7.46,1072,31.21,450,22.75,28044,9.2,86.86
"Nigeria","East",2018,"River","Chlorination",5.77,7.16,473,42.11,190,49.82,74139,49.16,29.12
"Nigeria","East",2016,"River","None",9.64,7.75,4983,54.43,337,9.08,78990,30.02,75.22
"Nigeria","South",2002,"Well","Boiling",2,7.8,938,96.43,278,57.05,13513,56.34,42.85
"Brazil","Central",2015,"River","Chlorination",0.95,7.1,1310,35.47,455,50.73,89927,67.77,81.87
"Nigeria","North",2013,"River","Boiling",1.19,6.36,2340,79.71,200,42.2,70484,22.66,20.69
"China","South",2011,"Spring","None",7.83,7.6,3520,32.32,321,5.49,62008,69.99,50.58
"USA","West",2011,"Tap","Boiling",3.5,7.93,4056,55.38,188,88.14,9168,99.55,21.72
"Nigeria","Central",2010,"Tap","None",2.24,7.6,1086,83.91,257,80.66,94177,76,96.28
"Pakistan","North",2016,"Lake","Chlorination",3.53,7.47,4663,54.08,154,64.04,22212,17.38,21.23
"Pakistan","East",2007,"Tap","Chlorination",6.45,6.57,3529,60.12,431,58.08,5694,63.37,32.42
"Brazil","North",2016,"Pond","Boiling",5.47,7.61,4969,93.37,486,70.1,31049,0.95,63.14
"China","East",2020,"Lake","Filtration",7.44,6.84,259,34.63,318,16.11,47890,46.97,71.69
"USA","Central",2024,"Spring","None",3.39,8.3,1656,66.94,227,93.4,5850,53.33,78.32
"India","East",2022,"Tap","Boiling",4.52,7.63,2955,55.64,4,29.9,6196,97.24,39.75
"Indonesia","West",2019,"Spring","Chlorination",1.02,6.7,4279,97.47,128,66.34,98050,73.72,44.08
"USA","East",2010,"Tap","Boiling",0.73,7.18,3119,85.56,405,61.46,42748,70.6,39.19
"Indonesia","West",2024,"Tap","None",4.62,8.12,591,38.55,73,64.39,99072,53.24,39.53
"Mexico","Central",2024,"Spring","Boiling",3.02,6.84,1432,94.92,364,88.14,26097,51.32,82.54
"Indonesia","Central",2001,"River","None",6.13,7.31,2487,44.78,23,31,98893,99.21,95.84
"Bangladesh","North",2009,"River","Chlorination",0.43,7.7,228,35.94,314,75.4,35193,2.13,67.66
"Pakistan","West",2009,"River","Filtration",1.22,7.89,2779,67.91,462,60.64,29531,30.32,32.59
"China","West",2010,"Pond","Filtration",8.65,6.43,1368,81.56,480,9.45,79647,13.38,25.23
"Ethiopia","South",2005,"River","Chlorination",5.66,7.41,1624,80.12,433,42.59,96144,31.5,39.13
"Brazil","South",2003,"Tap","Chlorination",7.12,8.28,3979,67.38,278,84.12,18032,46.36,34.22
"Bangladesh","South",2023,"Well","Boiling",8.42,8.42,739,64.49,205,32.9,29898,34.19,66.28
"Indonesia","East",2011,"Spring","Chlorination",4.64,7.64,3174,97.87,145,49.26,82277,96.27,75.83
"Nigeria","South",2010,"Well","Chlorination",7.61,8.46,2647,87.44,88,49.89,75830,68.06,20.37
"China","West",2022,"Pond","None",5.25,7.43,2070,78.9,21,62.56,71333,72.8,55.17
"Bangladesh","East",2022,"Well","Boiling",2.23,7.11,4571,43.66,299,88.63,92414,74.23,69.84
"Brazil","Central",2024,"Lake","None",3.38,7.38,4993,87.38,43,19.01,74232,89.92,35.43
"Pakistan","North",2012,"River","Boiling",4.9,6.29,2034,82.48,36,51.45,92776,76.8,92.08
"China","South",2004,"Pond","Boiling",3.17,7,4380,99.44,6,43.58,36329,1.62,63.92
"Brazil","Central",2005,"Tap","Filtration",3.36,7.15,1185,39.31,473,31,8515,26.14,47.63
"Mexico","West",2000,"River","Filtration",3.37,8.12,589,80.07,279,92.12,12242,98.91,21.49
"Mexico","North",2005,"River","Chlorination",1.23,7.9,4217,98.54,460,2.8,4042,65.21,58.74
"Brazil","Central",2017,"Well","Boiling",0.85,7.5,1135,62.38,168,13.97,1873,6.81,46.88
"Bangladesh","North",2021,"Lake","Chlorination",0.46,6.87,3420,81.34,69,73.87,70875,46.66,97.56
"China","South",2008,"River","None",1.11,6.47,2558,98.28,212,27.82,53831,98.08,50.3
"Bangladesh","West",2023,"Spring","Chlorination",3.44,6.87,1,68.32,70,72.87,60492,99.28,93.68
"India","North",2024,"Spring","None",5.94,7.7,891,78.93,401,83.56,77526,43.24,74.88
"Indonesia","Central",2014,"River","Filtration",1.88,6.66,4894,31.41,206,26.95,98226,89.31,25.92
"India","South",2007,"Well","Filtration",8.88,7.07,4724,66.38,71,20.81,30306,59.2,94.62
"Mexico","South",2018,"Well","None",8.08,6.97,4556,47.91,315,16.24,86434,50.94,33.48
"Pakistan","Central",2023,"Tap","None",5.21,7.91,2999,39.19,179,21.61,6549,41.19,55.84
"USA","Central",2015,"Pond","None",7.24,8.21,3553,79.6,207,28.18,22542,89.21,93.84
"Indonesia","North",2005,"Pond","Chlorination",3.66,7.75,3657,32.74,176,87.14,43448,62.11,86.28
"Mexico","East",2005,"Pond","None",0.37,6.85,971,93.34,194,77.46,26204,33.38,59.01
"Bangladesh","South",2021,"Lake","Boiling",9.04,7.08,4149,66.24,300,2.18,26185,49.19,36.55
"Bangladesh","North",2002,"Well","None",1.28,6.36,3742,75.38,392,87.66,64951,44.41,60.74
"Bangladesh","Central",2009,"Tap","Filtration",9.48,6.42,4204,47.74,371,9.72,52202,45.12,63.81
"Pakistan","North",2000,"Spring","None",5.72,6.41,279,42.75,238,66.22,74733,31.16,99.75
"India","Central",2013,"Pond","Filtration",3.06,6.33,1698,47.06,153,16.84,40296,63.3,85.92
"USA","West",2003,"Spring","Filtration",4.96,6.45,2887,46.26,153,8.1,26255,5.22,88.91
"Bangladesh","Central",2011,"Spring","Chlorination",5.02,6.51,2884,90.52,29,76.46,33763,88.62,98.89
"Ethiopia","Central",2005,"River","None",0.23,6.28,3285,85.11,26,47.79,24021,41.54,61.87
"Indonesia","Central",2010,"Lake","Filtration",3.55,7.6,3579,89.69,463,60.71,66421,80.09,66.82
"China","East",2011,"Tap","Boiling",7.4,8.48,2251,81.44,239,43.68,30844,72.95,56.36
"Ethiopia","Central",2009,"Lake","None",5.1,8.2,4640,75.05,242,8.58,77762,47.19,30.04
"USA","South",2017,"River","None",2.44,6.11,2356,66.95,131,74.48,38039,19.87,62.02
"Pakistan","South",2006,"Tap","Filtration",3.35,7.06,4623,48.58,178,82.39,7780,56.22,66.61
"USA","North",2006,"Tap","Chlorination",8.63,8.15,1931,79.38,338,6.06,18780,94.81,38.98
"China","East",2010,"Well","Chlorination",5.26,6.34,3414,39.56,97,38.82,28930,18.58,82.63
"Indonesia","North",2003,"Lake","None",5.28,8.12,1008,65.77,325,56.62,56660,25.6,29.96
"China","South",2019,"Lake","None",9.61,7.48,4712,43.67,236,61.31,92946,99.3,60.16
"Brazil","South",2000,"Well","Chlorination",3.21,8.33,2078,65.33,334,58.66,30094,89.26,73.02
"Indonesia","West",2012,"Spring","Chlorination",4.8,8.19,4195,50.57,137,69.91,96501,54.95,24.39
"USA","Central",2017,"River","Boiling",8.12,7.69,2714,33.74,117,96.75,34078,69.47,84.32
"Bangladesh","South",2008,"Lake","None",7.59,7.64,1338,65.26,105,40.28,92014,44.31,44.33
"USA","North",2023,"Well","None",2.66,6.53,4590,42.73,35,56.55,4294,40.41,77.42
"USA","North",2023,"Tap","None",1.51,6.29,3689,41.28,45,70.51,71343,44.32,28.66
"Indonesia","Central",2008,"Pond","Chlorination",7.01,7.04,741,56.91,103,60.06,27480,41.44,69.62
